[2025-08-25 15:08:43] INFO: CheckM v1.2.4
[2025-08-25 15:08:43] INFO: checkm qa --out_format 6 checkm_out/Xanthomonas.ms checkm_out
[2025-08-25 15:08:43] INFO: CheckM data: /data/djs217/miniconda3/envs/checkm_env/checkm_data
[2025-08-25 15:08:43] INFO: [CheckM - qa] Tabulating genome statistics.
[2025-08-25 15:08:43] INFO: Calculating AAI between multi-copy marker genes.
[2025-08-25 15:08:43] INFO: Reading HMM info from file.
[2025-08-25 15:08:46] INFO: Parsing HMM hits to marker genes:
Bin Id	Marker Id	Gene Ids
GCA_001401555.1_Xeu_LMG27970_genomic	PF03767.9	JPYC01000909.1_1,JPYC01001004.1_2
GCA_001401555.1_Xeu_LMG27970_genomic	PF00478.20	JPYC01001066.1_1,JPYC01001313.1_2
GCA_001401555.1_Xeu_LMG27970_genomic	PF11104.3	JPYC01000306.1_1,JPYC01000400.1_1
GCA_001401555.1_Xeu_LMG27970_genomic	PF13835.1	JPYC01000185.1_1,JPYC01000616.1_1
GCA_001401555.1_Xeu_LMG27970_genomic	PF09413.5	JPYC01000775.1_3,JPYC01001270.1_3
GCA_001401555.1_Xeu_LMG27970_genomic	PF00342.14	JPYC01001028.1_1,JPYC01001258.1_1
GCA_001401555.1_Xeu_LMG27970_genomic	PF05192.13	JPYC01000172.1_6,JPYC01001200.1_1
GCA_001401555.1_Xeu_LMG27970_genomic	PF01634.13	JPYC01000112.1_3,JPYC01001217.1_1
GCA_001401555.1_Xeu_LMG27970_genomic	PF03176.10	JPYC01000255.1_1,JPYC01000299.1_1
GCA_001401555.1_Xeu_LMG27970_genomic	PF00311.12	JPYC01000760.1_5,JPYC01000776.1_1
GCA_001401555.1_Xeu_LMG27970_genomic	PF06434.8	JPYC01000187.1_6,JPYC01001239.1_1
GCA_001401555.1_Xeu_LMG27970_genomic	PF02569.10	JPYC01000463.1_2,JPYC01001028.1_3
GCA_001401555.1_Xeu_LMG27970_genomic	PF00728.17	JPYC01000764.1_1,JPYC01001089.1_1
GCA_001401555.1_Xeu_LMG27970_genomic	PF02670.11	JPYC01001114.1_1,JPYC01001318.1_1
GCA_001401555.1_Xeu_LMG27970_genomic	PF09502.5	JPYC01000719.1_1,JPYC01000720.1_2
GCA_001401555.1_Xeu_LMG27970_genomic	PF00861.17	JPYC01000467.1_12,JPYC01001415.1_1
GCA_001401555.1_Xeu_LMG27970_genomic	PF00773.14	JPYC01000369.1_1,JPYC01001325.1_1
GCA_001401555.1_Xeu_LMG27970_genomic	PF00297.17	JPYC01000510.1_1,JPYC01000866.1_1
GCA_001401555.1_Xeu_LMG27970_genomic	PF04286.7	JPYC01001319.1_1,JPYC01001447.1_1
GCA_001401555.1_Xeu_LMG27970_genomic	PF01761.15	JPYC01000192.1_1,JPYC01000825.1_1
GCA_001401555.1_Xeu_LMG27970_genomic	PF07486.7	JPYC01000632.1_1,JPYC01001346.1_1
GCA_001401555.1_Xeu_LMG27970_genomic	PF00218.16	JPYC01000086.1_24,JPYC01001057.1_2
GCA_001401555.1_Xeu_LMG27970_genomic	PF00731.15	JPYC01000271.1_1,JPYC01000425.1_2
GCA_001401555.1_Xeu_LMG27970_genomic	PF12242.3	JPYC01000177.1_1,JPYC01000231.1_1,JPYC01000896.1_1
GCA_001401555.1_Xeu_LMG27970_genomic	PF05096.7	JPYC01000183.1_25,JPYC01000758.1_1
GCA_001401555.1_Xeu_LMG27970_genomic	PF05088.7	JPYC01000826.1_5,JPYC01001048.1_1
GCA_001401555.1_Xeu_LMG27970_genomic	PF04012.7	JPYC01000817.1_1,JPYC01000957.1_1
GCA_001401555.1_Xeu_LMG27970_genomic	PF05962.6	JPYC01000457.1_3,JPYC01001403.1_1
GCA_001691315.1_XEU_LMG667_E1.0_genomic	TIGR00878	JTEH01000066.1_1,JTEH01000218.1_9
GCA_001691315.1_XEU_LMG667_E1.0_genomic	TIGR00050	JTEH01000006.1_38,JTEH01000258.1_1
GCA_001691315.1_XEU_LMG667_E1.0_genomic	PF08411.5	JTEH01000055.1_1,JTEH01000197.1_1
GCA_001691315.1_XEU_LMG667_E1.0_genomic	PF00308.13	JTEH01000066.1_4,JTEH01000178.1_5
GCA_001691315.1_XEU_LMG667_E1.0_genomic	PF05819.6	JTEH01000185.1_1,JTEH01000202.1_1
GCA_001691315.1_XEU_LMG667_E1.0_genomic	PF07732.10	JTEH01000026.1_51,JTEH01000174.1_5
GCA_001691315.1_XEU_LMG667_E1.0_genomic	PF00394.17	JTEH01000026.1_51,JTEH01000174.1_5
GCA_001691315.1_XEU_LMG667_E1.0_genomic	PF04413.11	JTEH01000058.1_12,JTEH01000133.1_1
GCA_001691315.1_XEU_LMG667_E1.0_genomic	PF00342.14	JTEH01000106.1_11,JTEH01000212.1_1
GCA_001691315.1_XEU_LMG667_E1.0_genomic	PF01436.16	JTEH01000122.1_1,JTEH01000246.1_4
GCA_001691315.1_XEU_LMG667_E1.0_genomic	PF06824.6	JTEH01000034.1_17,JTEH01000040.1_1
GCA_001691325.1_XEU_LMG905_E1.0_genomic	TIGR02799	JTEI01000255.1_5,JTEI01000346.1_1
GCA_001691325.1_XEU_LMG905_E1.0_genomic	TIGR01966	JTEI01000228.1_1,JTEI01000343.1_3
GCA_001691325.1_XEU_LMG905_E1.0_genomic	TIGR01814	JTEI01000041.1_1,JTEI01000043.1_1
GCA_001691325.1_XEU_LMG905_E1.0_genomic	PF03120.11	JTEI01000277.1_3,JTEI01000316.1_1
GCA_001691325.1_XEU_LMG905_E1.0_genomic	PF01761.15	JTEI01000023.1_29,JTEI01000126.1_1
GCA_001691325.1_XEU_LMG905_E1.0_genomic	PF01218.13	JTEI01000154.1_1,JTEI01000217.1_11
GCA_001691325.1_XEU_LMG905_E1.0_genomic	PF13500.1	JTEI01000007.1_67,JTEI01000032.1_1
GCA_001691325.1_XEU_LMG905_E1.0_genomic	PF00342.14	JTEI01000122.1_20,JTEI01000195.1_6
GCA_001691325.1_XEU_LMG905_E1.0_genomic	PF05193.16	JTEI01000216.1_3,JTEI01000279.1_1
GCA_001691325.1_XEU_LMG905_E1.0_genomic	PF03719.10	JTEI01000076.1_1,JTEI01000140.1_1
GCA_001691325.1_XEU_LMG905_E1.0_genomic	PF04257.9	JTEI01000181.1_1,JTEI01000231.1_1
GCA_001691325.1_XEU_LMG905_E1.0_genomic	PF03819.12	JTEI01000121.1_10,JTEI01000245.1_1
GCA_001691325.1_XEU_LMG905_E1.0_genomic	PF02446.12	JTEI01000189.1_1,JTEI01000257.1_1
GCA_001691325.1_XEU_LMG905_E1.0_genomic	PF01725.11	JTEI01000307.1_3,JTEI01000343.1_1
GCA_001691325.1_XEU_LMG905_E1.0_genomic	PF02075.12	JTEI01000227.1_6,JTEI01000281.1_1
GCA_001691345.1_XEU_LMG909_E1.0_genomic	PF01189.12	JTEJ01000006.1_42,JTEJ01000255.1_5
GCA_001691345.1_XEU_LMG909_E1.0_genomic	PF01761.15	JTEJ01000036.1_25,JTEJ01000180.1_6
GCA_001691345.1_XEU_LMG909_E1.0_genomic	PF06463.8	JTEJ01000062.1_1,JTEJ01000224.1_10
GCA_001691345.1_XEU_LMG909_E1.0_genomic	PF13500.1	JTEJ01000108.1_1,JTEJ01000246.1_9
GCA_001691345.1_XEU_LMG909_E1.0_genomic	PF03472.10	JTEJ01000036.1_1,JTEJ01000115.1_11
GCA_001691345.1_XEU_LMG909_E1.0_genomic	PF00342.14	JTEJ01000188.1_1,JTEJ01000305.1_1
GCA_001691345.1_XEU_LMG909_E1.0_genomic	PF10017.4	JTEJ01000035.1_1,JTEJ01000141.1_8
GCA_001691345.1_XEU_LMG909_E1.0_genomic	PF04257.9	JTEJ01000146.1_1,JTEJ01000254.1_3
GCA_001691345.1_XEU_LMG909_E1.0_genomic	PF00766.14	JTEJ01000071.1_13,JTEJ01000238.1_1
GCA_001691345.1_XEU_LMG909_E1.0_genomic	PF00902.13	JTEJ01000194.1_1,JTEJ01000245.1_1
GCA_001691345.1_XEU_LMG909_E1.0_genomic	PF03710.10	JTEJ01000011.1_48,JTEJ01000049.1_25
GCA_001691375.1_XEU_LMG933_E1.0_genomic	TIGR00531	JTEL01000249.1_7,JTEL01000319.1_1
GCA_001691375.1_XEU_LMG933_E1.0_genomic	TIGR01666	JTEL01000053.1_33,JTEL01000388.1_1
GCA_001691375.1_XEU_LMG933_E1.0_genomic	TIGR03036	JTEL01000167.1_1,JTEL01000203.1_1
GCA_001691375.1_XEU_LMG933_E1.0_genomic	TIGR00234	JTEL01000408.1_2,JTEL01000427.1_1
GCA_001691375.1_XEU_LMG933_E1.0_genomic	PF13857.1	JTEL01000080.1_11,JTEL01000310.1_1
GCA_001691375.1_XEU_LMG933_E1.0_genomic	PF01427.12	JTEL01000177.1_1,JTEL01000211.1_10
GCA_001691375.1_XEU_LMG933_E1.0_genomic	PF00308.13	JTEL01000042.1_36,JTEL01000403.1_1
GCA_001691375.1_XEU_LMG933_E1.0_genomic	PF08299.6	JTEL01000208.1_5,JTEL01000403.1_1
GCA_001691375.1_XEU_LMG933_E1.0_genomic	PF00121.13	JTEL01000143.1_11,JTEL01000170.1_12
GCA_001691375.1_XEU_LMG933_E1.0_genomic	PF00231.14	JTEL01000253.1_1,JTEL01000349.1_1
GCA_001691375.1_XEU_LMG933_E1.0_genomic	PF13500.1	JTEL01000046.1_1,JTEL01000129.1_1
GCA_001691375.1_XEU_LMG933_E1.0_genomic	PF02230.11	JTEL01000069.1_1,JTEL01000242.1_5
GCA_001691375.1_XEU_LMG933_E1.0_genomic	PF09650.5	JTEL01000207.1_8,JTEL01000373.1_1
GCA_001691375.1_XEU_LMG933_E1.0_genomic	PF01205.14	JTEL01000003.1_57,JTEL01000345.1_2
GCA_001691375.1_XEU_LMG933_E1.0_genomic	PF00825.13	JTEL01000354.1_1,JTEL01000434.1_2
GCA_001691375.1_XEU_LMG933_E1.0_genomic	PF03710.10	JTEL01000235.1_1,JTEL01000265.1_1
GCA_001691385.1_XEU_LMG918_E1.0_genomic	TIGR01814	JTEK01000006.1_64,JTEK01000038.1_31
GCA_001691385.1_XEU_LMG918_E1.0_genomic	PF00308.13	JTEK01000118.1_14,JTEK01000236.1_5
GCA_001691385.1_XEU_LMG918_E1.0_genomic	PF08299.6	JTEK01000155.1_8,JTEK01000236.1_5
GCA_001691385.1_XEU_LMG918_E1.0_genomic	PF04361.8	JTEK01000010.1_1,JTEK01000353.1_1
GCA_001691385.1_XEU_LMG918_E1.0_genomic	PF01016.14	JTEK01000009.1_1,JTEK01000310.1_3
GCA_001691385.1_XEU_LMG918_E1.0_genomic	PF06966.7	JTEK01000141.1_1,JTEK01000156.1_24
GCA_001691385.1_XEU_LMG918_E1.0_genomic	PF01478.13	JTEK01000144.1_1,JTEK01000268.1_1
GCA_001691385.1_XEU_LMG918_E1.0_genomic	PF00342.14	JTEK01000093.1_1,JTEK01000199.1_12
GCA_001691385.1_XEU_LMG918_E1.0_genomic	PF03176.10	JTEK01000048.1_1,JTEK01000073.1_8
GCA_001691385.1_XEU_LMG918_E1.0_genomic	PF13953.1	JTEK01000108.1_15,JTEK01000150.1_1
GCA_001691385.1_XEU_LMG918_E1.0_genomic	PF06508.8	JTEK01000065.1_6,JTEK01000179.1_3
GCA_001854165.1_ASM185416v1_genomic	PF00308.13	CP017190.1_1608,CP017190.1_2961
GCA_001908795.1_ASM190879v1_genomic	TIGR00974	CP018464.1_56,CP018467.1_2312
GCA_001908795.1_ASM190879v1_genomic	TIGR02138	CP018464.1_55,CP018467.1_2311
GCA_001908795.1_ASM190879v1_genomic	TIGR00972	CP018464.1_57,CP018467.1_2313
GCA_001908795.1_ASM190879v1_genomic	PF00308.13	CP018467.1_3909,CP018467.1_947
GCA_001908795.1_ASM190879v1_genomic	PF07732.10	CP018464.1_83,CP018467.1_309
GCA_001908795.1_ASM190879v1_genomic	PF00394.17	CP018464.1_83,CP018467.1_309
GCA_001908795.1_ASM190879v1_genomic	PF08275.6	CP018464.1_179,CP018467.1_70
GCA_001908795.1_ASM190879v1_genomic	PF01807.15	CP018464.1_179,CP018467.1_70
GCA_001908795.1_ASM190879v1_genomic	PF01895.14	CP018464.1_58,CP018467.1_2314
GCA_003136175.1_ASM313617v1_genomic	TIGR01701	NJID01000139.1_10,NJID01000230.1_1
GCA_003136175.1_ASM313617v1_genomic	PF00308.13	NJID01000007.1_10,NJID01000017.1_8
GCA_003136175.1_ASM313617v1_genomic	PF11104.3	NJID01000131.1_2,NJID01000174.1_10
GCA_003136175.1_ASM313617v1_genomic	PF00342.14	NJID01000077.1_1,NJID01000252.1_1
GCA_003136175.1_ASM313617v1_genomic	PF11445.3	NJID01000049.1_33,NJID01000146.1_55
GCA_003136175.1_ASM313617v1_genomic	PF00311.12	NJID01000062.1_1,NJID01000071.1_1
GCA_003136175.1_ASM313617v1_genomic	PF02464.12	NJID01000027.1_1,NJID01000111.1_1
GCA_003136175.1_ASM313617v1_genomic	PF12242.3	NJID01000051.1_7,NJID01000199.1_1
GCA_019192985.1_ASM1919298v1_genomic	PF00308.13	JAHTMO010000001.1_344,JAHTMO010000013.1_22
GCA_019201325.1_ASM1920132v1_genomic	PF00308.13	JAHTUX010000001.1_296,JAHTUX010000015.1_23
GCA_019201325.1_ASM1920132v1_genomic	PF01343.13	JAHTUX010000007.1_275,JAHTUX010000012.1_73,JAHTUX010000014.1_70
GCA_020879135.1_ASM2087913v1_genomic	PF00308.13	JAJIVX010000058.1_8,JAJIVX010000063.1_11
GCA_020879135.1_ASM2087913v1_genomic	PF07732.10	JAJIVX010000011.1_5,JAJIVX010000013.1_10
GCA_020879135.1_ASM2087913v1_genomic	PF00394.17	JAJIVX010000011.1_5,JAJIVX010000013.1_10
GCA_020879155.1_ASM2087915v1_genomic	TIGR02018	JAJIUR010000031.1_129,JAJIUR010000059.1_54
GCA_020879155.1_ASM2087915v1_genomic	PF00308.13	JAJIUR010000019.1_59,JAJIUR010000063.1_132
GCA_020879155.1_ASM2087915v1_genomic	PF00491.16	JAJIUR010000059.1_57,JAJIUR010000066.1_129
GCA_020879155.1_ASM2087915v1_genomic	PF07732.10	JAJIUR010000059.1_65,JAJIUR010000110.1_6
GCA_020879155.1_ASM2087915v1_genomic	PF00394.17	JAJIUR010000059.1_65,JAJIUR010000110.1_6
GCA_020879155.1_ASM2087915v1_genomic	PF00221.14	JAJIUR010000031.1_126,JAJIUR010000059.1_56
GCA_020879155.1_ASM2087915v1_genomic	PF01175.13	JAJIUR010000031.1_124,JAJIUR010000059.1_55
GCA_020879265.1_ASM2087926v1_genomic	TIGR02018	JAJIUS010000034.1_129,JAJIUS010000039.1_54
GCA_020879265.1_ASM2087926v1_genomic	PF00308.13	JAJIUS010000050.1_59,JAJIUS010000058.1_8
GCA_020879265.1_ASM2087926v1_genomic	PF00491.16	JAJIUS010000039.1_57,JAJIUS010000085.1_129
GCA_020879265.1_ASM2087926v1_genomic	PF07732.10	JAJIUS010000039.1_65,JAJIUS010000122.1_75
GCA_020879265.1_ASM2087926v1_genomic	PF00394.17	JAJIUS010000039.1_65,JAJIUS010000122.1_75
GCA_020879265.1_ASM2087926v1_genomic	PF00221.14	JAJIUS010000034.1_126,JAJIUS010000039.1_56
GCA_020879265.1_ASM2087926v1_genomic	PF01175.13	JAJIUS010000034.1_124,JAJIUS010000039.1_55
GCA_020879415.1_ASM2087941v1_genomic	PF00308.13	JAJITJ010000050.1_8,JAJITJ010000113.1_11
GCA_020879415.1_ASM2087941v1_genomic	PF07732.10	JAJITJ010000008.1_10,JAJITJ010000053.1_6
GCA_020879415.1_ASM2087941v1_genomic	PF00394.17	JAJITJ010000008.1_10,JAJITJ010000053.1_6
GCA_020879485.1_ASM2087948v1_genomic	TIGR00974	JAJITV010000035.1_65,JAJITV010000098.1_23
GCA_020879485.1_ASM2087948v1_genomic	TIGR02138	JAJITV010000035.1_66,JAJITV010000098.1_22
GCA_020879485.1_ASM2087948v1_genomic	TIGR00972	JAJITV010000035.1_64,JAJITV010000098.1_24
GCA_020879485.1_ASM2087948v1_genomic	PF00308.13	JAJITV010000061.1_8,JAJITV010000125.1_11
GCA_020879485.1_ASM2087948v1_genomic	PF07732.10	JAJITV010000007.1_5,JAJITV010000098.1_50
GCA_020879485.1_ASM2087948v1_genomic	PF00394.17	JAJITV010000007.1_5,JAJITV010000098.1_50
GCA_020879485.1_ASM2087948v1_genomic	PF08275.6	JAJITV010000005.1_5,JAJITV010000126.1_38
GCA_020879485.1_ASM2087948v1_genomic	PF01807.15	JAJITV010000005.1_5,JAJITV010000126.1_38
GCA_020879485.1_ASM2087948v1_genomic	PF01895.14	JAJITV010000035.1_63,JAJITV010000098.1_25
GCA_020879635.1_ASM2087963v1_genomic	PF00308.13	JAJIWE010000010.1_8,JAJIWE010000087.1_59
GCA_020879655.1_ASM2087965v1_genomic	PF00308.13	JAJIWG010000049.1_126,JAJIWG010000116.1_58
GCA_020879745.1_ASM2087974v1_genomic	PF00308.13	JAJIWI010000010.1_8,JAJIWI010000095.1_58
GCA_020879775.1_ASM2087977v1_genomic	PF00308.13	JAJIVZ010000087.1_132,JAJIVZ010000088.1_58
GCA_020879775.1_ASM2087977v1_genomic	PF07732.10	JAJIVZ010000003.1_10,JAJIVZ010000086.1_75
GCA_020879775.1_ASM2087977v1_genomic	PF00394.17	JAJIVZ010000003.1_10,JAJIVZ010000086.1_75
GCA_020879795.1_ASM2087979v1_genomic	PF00308.13	JAJIVY010000073.1_226,JAJIVY010000103.1_58
GCA_020879815.1_ASM2087981v1_genomic	PF00308.13	JAJIWB010000006.1_92,JAJIWB010000092.1_58
GCA_020879815.1_ASM2087981v1_genomic	PF07732.10	JAJIWB010000028.1_10,JAJIWB010000089.1_74
GCA_020879815.1_ASM2087981v1_genomic	PF00394.17	JAJIWB010000028.1_10,JAJIWB010000089.1_74
GCA_020879825.1_ASM2087982v1_genomic	PF00308.13	JAJIWA010000043.1_8,JAJIWA010000098.1_58
GCA_020879825.1_ASM2087982v1_genomic	PF07732.10	JAJIWA010000008.1_74,JAJIWA010000009.1_10
GCA_020879825.1_ASM2087982v1_genomic	PF00394.17	JAJIWA010000008.1_74,JAJIWA010000009.1_10
GCA_020879845.1_ASM2087984v1_genomic	PF00308.13	JAJIWC010000011.1_58,JAJIWC010000038.1_8
GCA_020879875.1_ASM2087987v1_genomic	PF00308.13	JAJIWD010000008.1_8,JAJIWD010000096.1_58
GCA_020879875.1_ASM2087987v1_genomic	PF07732.10	JAJIWD010000006.1_10,JAJIWD010000030.1_6
GCA_020879875.1_ASM2087987v1_genomic	PF00394.17	JAJIWD010000006.1_10,JAJIWD010000030.1_6
GCA_020880015.1_ASM2088001v1_genomic	PF00308.13	JAJIUA010000047.1_8,JAJIUA010000115.1_11
GCA_020880015.1_ASM2088001v1_genomic	PF07732.10	JAJIUA010000060.1_10,JAJIUA010000112.1_6
GCA_020880015.1_ASM2088001v1_genomic	PF00394.17	JAJIUA010000060.1_10,JAJIUA010000112.1_6
GCA_020880035.1_ASM2088003v1_genomic	TIGR00974	JAJIUD010000101.1_23,JAJIUD010000121.1_14
GCA_020880035.1_ASM2088003v1_genomic	TIGR02138	JAJIUD010000101.1_22,JAJIUD010000121.1_15
GCA_020880035.1_ASM2088003v1_genomic	TIGR00972	JAJIUD010000101.1_24,JAJIUD010000121.1_13
GCA_020880035.1_ASM2088003v1_genomic	PF00308.13	JAJIUD010000029.1_62,JAJIUD010000054.1_8
GCA_020880035.1_ASM2088003v1_genomic	PF07732.10	JAJIUD010000006.1_5,JAJIUD010000101.1_50
GCA_020880035.1_ASM2088003v1_genomic	PF00394.17	JAJIUD010000006.1_5,JAJIUD010000101.1_50
GCA_020880035.1_ASM2088003v1_genomic	PF08275.6	JAJIUD010000108.1_84,JAJIUD010000145.1_5
GCA_020880035.1_ASM2088003v1_genomic	PF01807.15	JAJIUD010000108.1_84,JAJIUD010000145.1_5
GCA_020880035.1_ASM2088003v1_genomic	PF01895.14	JAJIUD010000101.1_25,JAJIUD010000121.1_12
GCA_020880045.1_ASM2088004v1_genomic	PF00308.13	JAJIUB010000054.1_8,JAJIUB010000106.1_11
GCA_020880045.1_ASM2088004v1_genomic	PF07732.10	JAJIUB010000008.1_10,JAJIUB010000120.1_6
GCA_020880045.1_ASM2088004v1_genomic	PF00394.17	JAJIUB010000008.1_10,JAJIUB010000120.1_6
GCA_020880115.1_ASM2088011v1_genomic	PF00308.13	JAJIUE010000065.1_8,JAJIUE010000139.1_11
GCA_020880135.1_ASM2088013v1_genomic	PF00308.13	JAJIUC010000044.1_8,JAJIUC010000094.1_11
GCA_020880165.1_ASM2088016v1_genomic	TIGR00974	JAJIUF010000008.1_24,JAJIUF010000045.1_4
GCA_020880165.1_ASM2088016v1_genomic	TIGR02138	JAJIUF010000008.1_23,JAJIUF010000045.1_5
GCA_020880165.1_ASM2088016v1_genomic	TIGR00972	JAJIUF010000008.1_25,JAJIUF010000045.1_3
GCA_020880165.1_ASM2088016v1_genomic	PF00308.13	JAJIUF010000068.1_8,JAJIUF010000159.1_11
GCA_020880165.1_ASM2088016v1_genomic	PF07732.10	JAJIUF010000007.1_5,JAJIUF010000008.1_51
GCA_020880165.1_ASM2088016v1_genomic	PF00394.17	JAJIUF010000007.1_5,JAJIUF010000008.1_51
GCA_020880165.1_ASM2088016v1_genomic	PF01895.14	JAJIUF010000008.1_26,JAJIUF010000045.1_2
GCA_020880235.1_ASM2088023v1_genomic	PF00308.13	JAJIVW010000052.1_8,JAJIVW010000112.1_58
GCA_020880235.1_ASM2088023v1_genomic	PF07732.10	JAJIVW010000013.1_10,JAJIVW010000109.1_6
GCA_020880235.1_ASM2088023v1_genomic	PF00394.17	JAJIVW010000013.1_10,JAJIVW010000109.1_6
GCA_020880275.1_ASM2088027v1_genomic	PF05496.7	JAJIVP010000076.1_41,JAJIVP010000077.1_66
GCA_020880275.1_ASM2088027v1_genomic	PF00308.13	JAJIVP010000053.1_8,JAJIVP010000056.1_11
GCA_020880315.1_ASM2088031v1_genomic	PF00308.13	JAJIWF010000033.1_200,JAJIWF010000077.1_59
GCA_020880345.1_ASM2088034v1_genomic	PF00308.13	JAJIVR010000044.1_8,JAJIVR010000104.1_11
GCA_020880375.1_ASM2088037v1_genomic	PF00308.13	JAJIUG010000070.1_8,JAJIUG010000075.1_11
GCA_020880395.1_ASM2088039v1_genomic	PF05496.7	JAJIVQ010000033.1_29,JAJIVQ010000039.1_96
GCA_020880395.1_ASM2088039v1_genomic	PF00308.13	JAJIVQ010000033.1_200,JAJIVQ010000077.1_58
GCA_020880415.1_ASM2088041v1_genomic	TIGR00974	JAJIUJ010000038.1_110,JAJIUJ010000089.1_23
GCA_020880415.1_ASM2088041v1_genomic	TIGR02138	JAJIUJ010000038.1_111,JAJIUJ010000089.1_22
GCA_020880415.1_ASM2088041v1_genomic	TIGR00972	JAJIUJ010000038.1_109,JAJIUJ010000089.1_24
GCA_020880415.1_ASM2088041v1_genomic	PF00308.13	JAJIUJ010000048.1_8,JAJIUJ010000119.1_10
GCA_020880415.1_ASM2088041v1_genomic	PF07732.10	JAJIUJ010000011.1_5,JAJIUJ010000089.1_50
GCA_020880415.1_ASM2088041v1_genomic	PF00394.17	JAJIUJ010000011.1_5,JAJIUJ010000089.1_50
GCA_020880415.1_ASM2088041v1_genomic	PF08275.6	JAJIUJ010000009.1_5,JAJIUJ010000050.1_4,JAJIUJ010000088.1_38
GCA_020880415.1_ASM2088041v1_genomic	PF01807.15	JAJIUJ010000009.1_5,JAJIUJ010000050.1_4,JAJIUJ010000088.1_38
GCA_020880415.1_ASM2088041v1_genomic	PF08278.6	JAJIUJ010000050.1_4,JAJIUJ010000088.1_38
GCA_020880415.1_ASM2088041v1_genomic	PF10410.4	JAJIUJ010000050.1_4,JAJIUJ010000088.1_38
GCA_020880415.1_ASM2088041v1_genomic	PF00657.17	JAJIUJ010000044.1_3,JAJIUJ010000077.1_4
